comment_id,author,date,text,expected_label,model_pred,vectors
z13xhp2xmkeowtbyo04cffggylf3yjjpsns0k,Brotha B,2014-11-05T16:18:58,like getting gift cards  but hate spending the cash     try juno wallet     at juno wallet you can earn money for gift cards such as   nike  gamestop   amazon   ebay etc  amp  its easy  earn money by doing simple task like watching videos  downloading apps  amp   you can even earn money by inviting your friends to join   its free for  signup sign up today  amp  use promo code bd       ,1,1,"-1,-1,-1,-1,-1,-1,1,-1,1"
z12dzlpo0ueie1go404cfjjwsxf1g1lrtdo,Amir effect,2014-11-05T17:18:14,can somebody wake me up when we get to   billion views ,0,1,"-1,-1,-1,-1,-1,-1,-1,1,0"
z12jxvuzgxusjl1jw04ccxshdwyfx1pjzfk,lakis constantinou,2014-11-05T18:02:31,psy got lots  of money from youtube that he got from   billion views this  is the most views in the world  d,0,0,"-1,-1,-1,-1,-1,-1,-1,0,0"
z13dgdl4hyirg3gcd23pw3nw0zrsebpqb04,just a filthy kafir,2014-11-05T18:05:17,justin bieber   gay ,0,0,"-1,-1,-1,-1,-1,-1,0,0,-1"
z13gypjrmumhxromj23jyjhhenvdgpuxh04,HarveyIsTheBoss,2014-11-05T18:16:55,you gotta say its funny  well not   billion worth funny but still  it  clicked and everything went uphill  at least you don t have jb s shit on     ,0,0,"-1,-1,-1,-1,-1,-1,0,-1,0"
z12wilyi3mzzjlzkw225hrzrxvb4tjgln,M7AMDksa,2014-11-05T19:51:38,    ,0,0,"-1,-1,-1,-1,-1,-1,-1,0,-1"
z12uw5z5roiqel3ds22iifbhbmnijn1qz04,Noah François,2014-11-05T20:15:09,ahhh    years ago    ,0,0,"-1,-1,-1,-1,-1,-1,-1,0,-1"
z12wsx5amr3ahbgl122mc5qr5v23vnist,Neely Nesley,2014-11-05T20:19:26,dance dance     psy  http   www reverbnation com msmarilynmiles,1,1,"-1,-1,-1,-1,-1,1,-1,1,-1"
z122f10gdvathpo2222pshcxxpjliddjv04,BmwManDexter,2014-11-05T20:33:15,check out  starlitnightsky  channel to see epic videos,1,1,"-1,1,-1,-1,-1,-1,-1,1,-1"
z13ghjrh5vqbetiw104chhdrlsv0szfqbxk0k,KodysMan Dunt Know,2014-11-05T21:10:09,https   www tsu co kodysman plz   ,1,1,"-1,-1,-1,-1,-1,1,-1,1,-1"
z13nwn54ukukyhdfb223vttqnu31hvf4k04,nachopinca3901,2014-11-05T21:14:36,stupid people    this video doesnt have   billion visits  have   thousands  millions,0,0,"-1,-1,-1,-1,-1,-1,0,0,0"
z12kcx2ahwmpupnw004cdt3rwqfes3xgbns0k,Mehmet Demirel,2014-11-05T21:25:27,http   www gcmforex com partners aw aspx task joint  amp affiliateid     ,1,1,"-1,-1,-1,-1,-1,1,-1,1,1"
z12udxjwpwurtlwz304ccbrhdtusth4herk0k,PacKmaN,2014-11-05T21:56:39,check men out i put allot of effort into my music but unfortunatly not many  watch it,1,1,"-1,1,-1,-1,-1,-1,-1,1,1"
z13ky1cgzpjpvdpp004chhebvqnkhnpjmzo0k,Alessandro leite,2014-11-05T22:21:36,pls http   www   vakinha com br vaquinhae aspx e        help me get vip gun  cross fire al,1,1,"-1,-1,-1,-1,-1,1,-1,1,1"
z121cngqep23db2o404cjf4zvsf2cjerdaw,TLouX music,2014-11-05T22:41:42,add me here   https   www facebook com tlouxmusic,1,1,"-1,-1,-1,-1,-1,1,-1,1,-1"
z13osluqrpefv1hd323idhejzxanc3ai004,Tyrek Sings,2014-11-05T22:50:02,check my channel out please  i do singing covers,1,1,"-1,1,-1,-1,-1,-1,-1,-1,-1"
z12ehhxzutqbsjrpq04ccjlqhrv5y3dzkn40k,NursePoison,2014-11-06T01:12:14,i think this is now a place to promote channels in the comment section lol ,0,0,"-1,-1,-1,-1,-1,-1,0,1,0"
z12bv5zxvpryjjspn04cdfwz5lrtzjhooqw0k,Peter Johnson,2014-11-06T01:44:12,get free gift cards and pay pal money ,1,1,"-1,-1,-1,-1,-1,-1,0,1,-1"
z12zstfhixudundzf04cjbsp0rjrzh1rw3k,MiningBip3,2014-11-06T02:22:00,check out pivot animations in my channel,1,1,"-1,1,-1,-1,-1,-1,-1,1,-1"
z13zxdkalk3ryvxr004cj1vabkn2dvcyusg0k,Ju`Wan Wright,2014-11-06T02:39:07,follow me on twitter  amp  ig     killuminati  ,1,1,"-1,-1,-1,-1,-1,-1,-1,1,-1"
z12zjztrvlnafvk2n230wjmztyfxxpbk2,CronicleFPS,2014-11-06T03:10:26,check me out i m all about gaming ,1,1,"-1,1,-1,-1,-1,-1,-1,1,-1"
z12mzferzsanzhld022fhhdarrusivwkq,marye,2014-11-06T04:42:33,oppa  yeah  best song ,0,0,"0,-1,-1,-1,-1,-1,-1,0,-1"
z13cydjppmiostv1l22dtzd5xnbjebax004,Giang Nguyen,2014-11-06T04:54:22,more    http   www sunfrogshirts com sunglass world html      ,1,1,"-1,-1,-1,-1,-1,1,-1,1,-1"
z13hubqrnwquen2gu04cdbbx4rqgxxcwvo00k,Giang Nguyen,2014-11-06T04:55:41,https   www facebook com teelalala,1,1,"-1,-1,-1,-1,-1,1,-1,1,-1"
z13xsxxqlxnzz3d3g22wfjx5lsrjgpaic04,MasterRobotTV,2014-11-06T05:40:43,http   www twitch tv zxlightsoutxz,1,0,"-1,-1,-1,-1,-1,1,-1,0,-1"
z13zjbvbeszjcvdsx22ww5cgcrydzlf5u04,ROB YSF,2014-11-06T09:15:12,reminds me of this song https   soundcloud com popaegis wrenn almond eyes,1,1,"0,-1,-1,-1,-1,1,-1,1,1"
z12yinh5ks2oinqzn04cctkgvvrohbrazvo0k,Rancy Gaming,2014-11-06T09:41:07,what free gift cards  go here  http   www swagbucks com p register rb         ,1,1,"-1,-1,-1,-1,-1,1,1,1,1"
z13mtrjqsqzliho5w04cex3zmoqfvnpgyys0k,FatPocketsTv,2014-11-06T09:49:14,search  chubbz dinero   ready or not   thanks ,1,0,"-1,-1,-1,-1,-1,-1,-1,0,-1"
z12lg1vizrmsgxm3q23oij4aqrjxjdd1p,Holly,2014-11-06T13:41:30,follow me on twitter  mscalifornia  ,1,1,"-1,-1,-1,-1,-1,-1,-1,1,-1"
z13zhhualofpyz22z22pydei0oeyt5abc04,unknown,2014-11-06T14:50:18,  every single types of face on earth,0,0,"-1,-1,-1,-1,-1,-1,-1,0,-1"
z12sil2ziqneyjxpx04cehcgcsmmcr1a3ew,"thevlogmasters Vlog, Challenges en nog veel meer!",2014-11-06T15:28:54,     y ,0,0,"-1,-1,-1,-1,-1,-1,-1,0,-1"
z12scr5ixnexwh2xa04civ3o3k25dr3wkfw,Freddie Barton,2014-11-06T15:31:35,check my channel for my new song  static    you ll love it  ,1,1,"0,1,0,-1,-1,-1,1,-1,1"
z13actcqdm31slqqu04cctub4n2nw1swwy00k,Sean Ortiz,2014-11-06T16:48:02,incmedia org where the truth meets you ,1,0,"-1,-1,-1,-1,-1,-1,-1,0,-1"
z13dvrmxorf0cnj0423rsfcjlxevgjwll,ZodexHD,2014-11-06T17:50:59,look at my channel i make minecraft pe lets play ,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0"
z12oep2i2ybiyn0sy23tc1uptrmkhxbse,Andr3wco7,2014-11-06T17:59:30,i found out this song now,0,0,"0,-1,-1,-1,-1,-1,-1,0,-1"
z13huxgx5rikd13v422khjnjusyvzxx4c04,michelle clough,2014-11-06T18:00:04,  billion   ,0,0,"-1,-1,-1,-1,-1,-1,-1,0,-1"
z12qzzbpbzn4c5zwu04cir5gmzfozhy4cjk,lebanonwarior1,2014-11-06T18:07:21,song name  ,0,0,"0,-1,-1,-1,-1,-1,-1,0,-1"
z13mebgjooulgzdkt23kzvlqjyrzx32n0,amine moha,2014-11-06T18:11:37,please like   http   www bubblews com news         peace and brotherhood,1,1,"-1,-1,-1,-1,-1,1,-1,1,1"
z12tzt2pluixhpbs4221xveiiqafd3epw04,PacKmaN,2014-11-06T18:23:21,hey again if you guys wouldnt mind chacking out my rap give it like and il  giver   of your vids a like,1,1,"-1,-1,-1,-1,-1,-1,-1,1,1"
z13udh04hqjeyney404cgloh0vbegbmgvq40k,fad lad,2014-11-06T18:24:19,http   www amazon co uk gp offer listing b  ecvf  g sr     qid            ref olp tab refurbished ie utf  amp condition refurbished amp qid            amp sr     ,1,1,"-1,-1,-1,-1,-1,1,-1,0,1"
z13dtz1zzkagdromt230g5cqfsejstr3p,Digital Media Butterfly,2014-11-06T18:55:14,the most watched video on youtube is psys gangnam style  with      billion views  psy   gangnam style    m v,0,0,"-1,-1,-1,-1,-1,-1,-1,0,0"
z12ox3a5vviky5ctq22nz1ewpo24wxyis04,JackTheLad,2014-11-06T19:00:11,subscribe to me and i ll subscribe back   ,1,1,"-1,-1,-1,-1,-1,-1,-1,1,-1"
z13zy52aayqxsx5nr23curipvrretdy35,JoelR Ch,2014-11-06T19:28:25,http   flipagram com f luka qmrhf,1,1,"-1,-1,-1,-1,-1,1,-1,1,-1"
z12sitjpgyy3f5j2322iy1figqa4vnyja04,OverSpace33,2014-11-06T19:40:59,for christmas song visit my channel    ,1,0,"0,-1,-1,-1,-1,-1,-1,0,-1"
z12nejhigtr0tdvy504cgfcrhzvycxzin0k,Detroit Red Wings,2014-11-06T20:55:09,http   www gofundme com gvr xg,1,1,"-1,-1,-1,-1,-1,1,-1,1,-1"
z13chfswltzzyhys1234dvkb3r2ien0ld,DirtySouthFlorida3,2014-11-06T22:00:58,subscribe to me i subscribe back     plus i have a nice ass lol,1,1,"-1,-1,-1,-1,-1,-1,1,1,0"
z12tul0onm20hffur22qxhs5mvijddfj404,David Boček,2014-11-06T22:40:49,https   www change org p facebook twitter youtube do not censor julien blanc ,1,1,"-1,-1,-1,-1,-1,1,-1,1,1"
z121hjrymmf2jh4rf04cjrybiyfotjmof1g,Jackal James,2014-11-06T22:53:08,https   soundcloud com jackal and james wrap up the night,1,1,"-1,-1,-1,-1,-1,1,-1,1,1"
z120wncjevujt1aju04cff4b1yfcvhrbpis,Goran Theboss,2014-11-06T23:16:52,https   www surveymonkey com s cvhmklt,1,1,"-1,-1,-1,-1,-1,1,-1,1,-1"
z124y1czouyechz4j04citox1mn1wz5pmos0k,YoungBrothersRecords,2014-11-06T23:22:32,please give us a chance and check out the new music video on our channel   you won t be disappointed ,1,1,"-1,1,-1,-1,-1,-1,1,1,1"
z12yu11xyumitzpho04cix1y3zn3ijrpcm40k,Chinsoman Films,2014-11-07T01:22:02,please subscribe to me,1,1,"-1,-1,-1,-1,-1,-1,-1,1,-1"
z13hfnup3tmvxhqfx22yvx4qnwj2gjj2a,Moymoy Palaboy,2014-11-07T01:24:27,this is the best  funny and viral video of history  youtube  the true,0,0,"-1,-1,-1,-1,-1,-1,0,0,0"
z13neh044nq2wn0o404citkh2taufzqxuz40k,Mason Sieverding,2014-11-07T01:50:10,please check out my vidios,1,1,"-1,1,-1,-1,-1,-1,-1,1,-1"
z12uwhfpwnfrepmhg04ccx2ioxqzip4o0xw0k,VIP 2NEXO,2014-11-07T02:02:02,oppa gangnam style   ,0,0,"-1,-1,-1,-1,-1,-1,-1,0,-1"
z12kttwqvzi4fd0ei23rdp4xjt2ef5hbk04,Gaming 101,2014-11-07T04:13:47,the funny thing is                of the views are spam bots  i mean c mon    billion views  bs ,0,0,"-1,-1,-1,-1,-1,-1,0,0,0"
z131xnjjtqeyh5dy304cfhm50vagttfyemg0k,Chack Jason,2014-11-07T04:39:08,oppa  lt  ,0,0,"-1,-1,-1,-1,-1,-1,-1,0,-1"
z122dfb5htjxgpbot04cdj1aikatybbjsb0,Kitts Hausman,2014-11-07T04:48:01,it s so funny it s awesomeness lol aaaaaaa sexy lada,0,0,"-1,-1,-1,-1,-1,-1,0,0,1"
z133xzqp3ubgyf2ko22osxkrfzvbd5b2y,TheInfectedDoge Gameplay,2014-11-07T05:04:28,most viewed video in the world,0,0,"-1,-1,-1,-1,-1,-1,-1,0,-1"
z122srjbvovwzxg0522yd1i4ty3kznxqs04,Warrdrew,2014-11-07T07:46:57,i m here to check the views   holy shit,0,1,"-1,1,-1,-1,-1,-1,0,0,-1"
z13lezboqn35jtqlm23mcpgp3tjbghmvk,Parssa Alimadad,2014-11-07T07:54:13,dear person reading this  you are beautiful and loving have a great day,0,0,"-1,-1,-1,-1,-1,-1,0,0,0"
z132yfjb1q2aupnvp224it3zdlfgebvxy04,Adrian Skalak,2014-11-07T08:19:37,http   www ermail pl dolacz v veygin click  http   www ermail pl dolacz v veygin  http   www ermail pl dolacz v veygin  http   www ermail pl dolacz v veygin  http   www ermail pl dolacz v veygin  http   www ermail pl dolacz v veygin  http   www ermail pl dolacz v veygin,1,0,"-1,-1,-1,-1,-1,1,-1,0,0"
z12av324qzztf5tan04ci1kycxbnf3u4f4g,BeatBoxBaaa,2014-11-07T09:04:08,have you tried a new social network tsu  this new social network has a  special thing you can share the posts as well as on fb and twitter and even  to ll get paid you can registr here   https   www tsu co worldwide life,1,1,"-1,-1,-1,-1,-1,1,-1,1,1"
z12aillowmuftn5l022cv3hwbofjctgch,Cool Ong,2014-11-07T09:55:39,the guy in the yellow suit kinda looks like jae suk ,0,0,"-1,-1,-1,-1,-1,-1,-1,0,1"
z13xtdlovm2hzl05d04ccz1pnvqtezdriqc0k,Uroš Slemenjak,2014-11-07T12:08:13,people  here is a new network like fb   you register also free  the  difference is only that you get paid for sharing  commenting and liking  posts and so one   don t waste your time on fb for sharing and not being  paid   register here to make also money with your everyday posts    https   www tsu co slema   wellcome to everyone    ,1,1,"-1,-1,-1,-1,-1,1,1,1,1"
z130xbcwfnj5vlskv23airsxqqfqvhl5504,Adam Mudd,2014-11-07T12:16:08,how are there   billion views and theres only   million people in the  world         multiple accounts       ,0,0,"-1,-1,-1,-1,-1,-1,-1,0,0"
z12kix1zlmz3fhmhf04cipe5qpvsxrezbpg0k,Cromwell John Pascual,2014-11-07T12:51:06,wat da fuck this the most viewed video in youtube ,0,0,"-1,-1,-1,-1,-1,-1,0,0,0"
z12mx3zj3pqigd3nb23xtpzwnriczf0zo04,Starfire003,2014-11-07T12:58:57,omg     people watched this video because there are   billion people in the  world and   billion watched this,0,0,"-1,-1,-1,-1,-1,-1,-1,0,0"
z12afdtaypuat3t5s04ccv4g4xe1elvbcdw,Lindsay Wofford,2014-11-07T13:12:45,what is he saying                  ,0,0,"-1,-1,-1,-1,-1,-1,-1,0,-1"
z123gh5o1pibgntf222einrisrfasnha104,Romeo Sweeney,2014-11-07T13:33:12,this has so many views,0,0,"-1,-1,-1,-1,-1,-1,-1,0,-1"
z13xgr1w3oeycnszq04cihybwtimi3vqc40,Thanh Phong,2014-11-07T13:48:31,omg over   billion views ,0,0,"-1,-1,-1,-1,-1,-1,-1,0,-1"
z13mc51qfqeozdpun23kgri5kzjnjpitj,Callum Barr,2014-11-07T13:49:41,subscribe to me plz plz plz plz plz plz ,1,1,"-1,-1,-1,-1,-1,-1,-1,1,-1"
z13yeb25wmevhpg3s22chjtxoszvgxxxl04,funtimekid1199,2014-11-07T14:11:41,http   www twitch tv tareko    follow him on twitch and enter the keyword        and you ll have a chance of winning a really nice and expensive gun  for csgo that you can sell on the steam market,1,1,"-1,-1,-1,-1,-1,1,1,1,1"
z13qgpqwlqbgj5jqy04cgnjqruv0gpdaino0k,css403,2014-11-07T14:25:48,i am               viewer  d,0,0,"-1,-1,-1,-1,-1,-1,-1,0,-1"
z12wjxmyvzr1yps4d04cfrexyorisrfqpc0,Dovydas Baranauskas,2014-11-07T14:29:19,https   www tsu co aseris get money here  ,1,1,"-1,-1,-1,-1,-1,1,-1,1,-1"
z13cc1abmqz5cjpkc223ybzavyibznjey,전광용,2014-11-07T15:14:48,fantastic ,0,0,"-1,-1,-1,-1,-1,-1,0,0,-1"
z121eftbimqgy1p5504cjx24tpvbjrpisnc0k,sagar basnet,2014-11-07T15:31:25,the population of world is more than   billion,0,1,"-1,-1,-1,-1,-1,-1,-1,1,-1"
z121yttbfpyxw1dya04cgtq4clasebvoib4,Vitor Belliny,2014-11-07T15:43:29,               views                 ,0,0,"-1,-1,-1,-1,-1,-1,-1,0,-1"
z130zp15xof5db0x204cfv55awj1wl3aipc0k,Gianpaolo T,2014-11-07T15:58:09,wow    min ago,0,0,"-1,-1,-1,-1,-1,-1,0,0,-1"
z12ufrszxq3zstw0r22yfbipvqvaypold,josson 64,2014-11-07T15:58:57,super                                            ,0,0,"-1,-1,-1,-1,-1,-1,0,0,-1"
z12lsp3pnmqlirwwk04cepijkvrustgbcgs,Isuzu,2014-11-07T16:38:47,p e a c e   amp   l o v e     ,0,0,"-1,-1,-1,-1,-1,-1,-1,0,1"
z12iubmp2mv1txfsy235vb2xdqirufcp304,jayson calzado,2014-11-07T17:03:01,how can this music video get   billion views while im the only one watching  here on earth       lol,0,0,"-1,-1,-1,-1,-1,-1,0,0,0"
z12kyn0qjzzzur2ai04cg5szenjxdrorp4w,O sábio das 7 eras,2014-11-07T17:06:48,please friend read my book and repass  http   www  shared com web preview pdf cjfoftxeba ,1,1,"-1,-1,-1,-1,-1,1,-1,-1,1"
z13ccrthzkqdhl0ia04cjvobvtmafbd53ow0k,Pro Video,2014-11-07T17:53:51,subscribe to me    ,1,1,"-1,-1,-1,-1,-1,-1,-1,1,-1"
z13rwrwppmyugtzco23xzjswqmrzilyxw04,Vepi road to TIx,2014-11-07T17:54:36,still the best   d,0,0,"-1,-1,-1,-1,-1,-1,-1,0,-1"
z12iircxtsjpwvqbd04chjzbemjtj5kohxg0k,Bert Dionne,2014-11-07T18:05:40,the most liked video on youtube   ,0,0,"-1,-1,-1,-1,-1,-1,0,0,-1"
z12twf5qnmr2vhzsp23nzvn43uekgp4hq04,no honesty,2014-11-07T18:11:06,still watching this   years later  ,0,0,"-1,-1,-1,-1,-1,-1,-1,0,-1"
z124g1oy2wfitb3tw23bw1po2ozhurojq04,LaunchPad Mad,2014-11-07T18:11:56,hello  i m kind of new to youtube  and soon i m soon going to be making  launchpad video s   d i would really appreciate if i got some subs before i  started so that people can spot me easily  i dont really care about hate  comments so dont bother    ,1,0,"-1,-1,-1,-1,-1,-1,1,0,0"
z13dibpi3raby5evk22yzhfwuli2hnj0t,Aj Riberal,2014-11-07T18:52:29,lol   i dunno how this joke gets a lot of likes  but whatever  xd,0,0,"-1,-1,-1,-1,-1,-1,0,0,0"
z13ajrybhwehvxctd22xjvnjvvfig1mai04,SRK FAN,2014-11-07T19:18:25,  billion views for this piece of shit      a r e   y o u   k i d d i n g   m e  ,0,1,"-1,-1,-1,-1,-1,-1,1,1,0"
z12xczhjizrzuhvlp22gh3apkrasg3ggt04,Ben Stalker,2014-11-07T19:27:45,gangman sty   d d d d d d  drop the bass   ,0,0,"-1,-1,-1,-1,-1,-1,-1,0,1"
z13zv3phsxnput04k04cdnkw4svghdnas4c,xxxTheMikeTxxx,2014-11-07T19:33:03,will this song ever reach   billion views ,0,0,"0,-1,-1,-1,-1,-1,-1,0,-1"
z134d5hbckywylmj404cgnlo3kysfhsjoeg,Kemal Kurtoglu,2014-11-07T19:33:46,im a rapper songwriter  check my video please  also subscribe for more  thanks    tell me what you think ,1,1,"-1,1,-1,-1,-1,-1,-1,-1,1"
z130vjpadznpiv44x04cgd1ooljghlzg0es,ahmed khalifa,2014-11-07T19:45:26,hello all        earth population of the world  hope your having a great  day   ,0,0,"-1,-1,-1,-1,-1,-1,0,0,1"
z13rdtkxmnfsdptlc22qwryhlsrfslcht04,Adele Lupei,2014-11-07T19:47:06,is this the video that started the whole  got my dick stuck in an elevator   excuse thing  ,0,1,"-1,-1,-1,-1,-1,-1,-1,1,1"
z12hidxilpv4uduvf23jdjp4nleeulehc04,Daniel Istrati,2014-11-07T19:47:16,can anyone sub to my channel   d,1,1,"-1,-1,-1,-1,-1,-1,-1,1,-1"
z12sjrqiurm3sd4rh04chz4oplrmhzmgzmg0k,Stronzo Chicheritr,2014-11-07T20:01:15,prehistoric song  has been,0,0,"0,-1,-1,-1,-1,-1,-1,0,-1"
z13sw1fapx2dijgv323dur5rcyz3urnut,none dies virgin life fucks us all,2014-11-07T20:05:35,you think you re smart         headbutt your face ,0,0,"-1,-1,-1,-1,-1,-1,0,-1,-1"
z12di5a51quhttio304cirdpnvroex14jfg,JakeFrostMiner Palanca,2014-11-07T20:12:11,dislike   now one knows real music   ex  enimen ,0,0,"-1,-1,-1,-1,-1,-1,-1,0,-1"
z13wj1pgwlfjjjn4d04cilo5nwnhsbdavzg0k,Tee Tee,2014-11-07T20:16:51,loool nice song funny how no one understands  me  and we love it,0,0,"0,-1,0,-1,-1,-1,0,0,1"
z13pfnrxuyelivdoz04cgdx4esa2dxeymck,Oopsthenameistoolong Oh well,2014-11-07T20:18:19,like if you came here too see how many views this song has ,0,0,"0,-1,-1,-1,-1,-1,-1,0,0"
z13wf3fztpfffjoit04chjaxhkurtf1oh5g,witsnow roxiie,2014-11-07T20:45:32,we pray for you little psy ,0,0,"-1,-1,-1,-1,-1,-1,-1,0,-1"
z132fb4jenqfv5x2r23swfmiyrafyf5ue,johan gade,2014-11-07T21:06:36,  little psy  only   months left   tumor in the head    we will miss u  lt  ,0,0,"-1,-1,-1,-1,-1,-1,-1,0,0"
z13oc52ihn22tfz3n231vv4bvxrujn0f0,2666playboy,2014-11-07T21:39:21, follow me on instagram   chris cz  ,1,1,"-1,-1,-1,-1,-1,-1,-1,1,-1"
z12rd3vqqsjydb35a04cfxi4kprfxruh5ew,Melissa Harmon,2014-11-07T22:01:04,how is this shit still relevant ,0,0,"-1,-1,-1,-1,-1,-1,0,0,-1"
z12ffbi4hyauctqeg22livra0kzjcjffv,Eddie Murphy,2014-11-07T22:19:03,lol this shit never gets old,0,0,"-1,-1,-1,-1,-1,-1,0,0,-1"
z130i3yaexrmtxyic04ccnk5hwvfs33as0c,Alucard Hellsing,2014-11-07T22:21:29,what can i say    this song he just change the world completely    so good job psy     and your girls are awesome       ,0,0,"0,-1,-1,-1,-1,-1,0,0,0"
z13welx54xa4irprk04cfljw0o3gcnkrxzg0k,John Plaatt,2014-11-07T22:22:29,on      u can see the camera man on his glasses    ,0,0,"-1,-1,-1,-1,-1,-1,-1,0,0"
z13whrhzczjfx5ozo04chrtiyzunjjewwlk0k,YOU ARE NOW WASTING SECONDS OF YOUR LIFE BY READING THIS LONG STUPID NAME WHICH MAKES NO SENSE!,2014-11-07T22:41:04,this comment is wrong,0,1,"-1,-1,-1,-1,-1,-1,0,1,-1"
z13iwppp5kf4gnyxn04cjns5kzn4xd0qdwk0k,juanmanuel cespedes,2014-11-07T22:59:13,i hate this music  fucking singer and every koean chainise ana us sucks me dick ,0,0,"-1,-1,-1,-1,-1,-1,1,0,0"
z13wtr2yssezhdaqa04cjvbody3qwjhpwk00k,Kirill Nazarethian,2014-11-07T22:59:37,      hahahahah ,0,0,"-1,-1,-1,-1,-1,-1,-1,0,-1"
z130dbmz2ourjtupz04chhjrpunwcr4yjrs0k,King uzzy,2014-11-07T23:19:08,can we reach   billion views by december       ,0,0,"-1,-1,-1,-1,-1,-1,-1,0,-1"
z12jy1tw0unnhhdnh23yyvyhjsnljxhf4,Gio D.,2014-11-07T23:23:54,dumb guy  why is there   billion views when there are   million people on  earth    also  i know what     equals         i am a smartie pants,0,0,"-1,-1,-1,-1,-1,-1,-1,0,0"
z124inzqgoyeh33uw23iibficv2kuf2nx,anthony Jennings,2014-11-07T23:26:04,people who say that  this song is too old now  there s no point of  listening to it  suck  just stfu and enjoy the music  so  your mom is old  too but you still listen to her right     ,0,0,"0,-1,-1,-1,-1,-1,-1,0,0"
z13vc32olxm2znkjz04cd35gnozjebqhlig,TheLegitBroz,2014-11-08T00:26:35,the funny thing is that this song was made in      but it took   years to  get to america ,0,0,"0,-1,-1,-1,-1,-1,0,0,0"
z12xgnu4zmroi1vuu221wtihjlbjw3owv04,mindaugux,2014-11-08T00:36:31,why i dont see any comments but mine   ,0,0,"-1,-1,-1,-1,-1,-1,-1,0,-1"
z12denip3u2dyzqte23ytjoqdsieizlta,Bert Ernie,2014-11-08T00:45:40,this jap is such a piece of shit  he is such a worthless fish head  i dont  know how any one likes this dumb untanlted gook  this isnt even fucken  music  this is so fucking sad that this is even such thing  people are so  fucked up ,0,0,"-1,-1,-1,-1,-1,-1,0,0,0"
z133gnr5wmi1idj0y22delw4knabhvwtq,Tabby Ghani,2014-11-08T01:28:58,i remember when everyone was obsessed with gangnam style ,0,0,"-1,-1,-1,-1,-1,-1,0,0,-1"
z12aezowoqbjf3sn223hc1xrita3f3oz404,UKz DoleSnacher,2014-11-08T02:18:42,remove this video its wank,0,0,"-1,-1,-1,-1,-1,-1,-1,0,-1"
z12tulsausq0ebatg22iy5cwzrvegr2ls,JD COKE,2014-11-08T02:24:02,it s so hard  sad    ithat little child actor hwang minoo dancing very  active child is suffering from brain tumor  only   month left for him  hard  to believe    keep praying everyone for our future superstar    stronglittlepsy  fighting  share everyone praying for him http   ygunited com            little psy from the has brain tumor   months left to live  ,1,1,"-1,-1,-1,-1,-1,1,-1,1,1"
z12zjdapzmexcbnsu23qgphzyubsihwsu,Joaco Remis,2014-11-08T02:29:17,why the fuck this keeps updated  comments     minutes ago  song     years and    months ago ,0,0,"0,-1,-1,-1,-1,-1,0,0,0"
z125vpqb2rb1jbxun234evvr1patybvww04,TheRogueScorpion,2014-11-08T02:45:12,many memories           ,0,0,"-1,-1,-1,-1,-1,-1,-1,0,-1"
z12eex1wzu2ky35en22wfpswwxjqynsus,John Schmidt,2014-11-08T02:58:48,why are they  million comments when there is only         youtube users     million fake account or psy hacked youtube,0,0,"-1,-1,-1,-1,-1,-1,0,0,1"
z12cu5vhuw2ccfvdi22ecpvobuiof1yat04,Sean Deko,2014-11-08T03:08:58,              out of               people in the would saw this video just  in   years and yeat i only get   words out of the hole song,0,0,"0,-1,-1,-1,-1,-1,0,0,0"
z13sfdopwvmpcfo3023cj3w54q30ftk1x,Nikolay Tekuchev,2014-11-08T03:09:11,this video is so cool  again and again ,0,0,"-1,-1,-1,-1,-1,-1,0,0,-1"
z133gjpr2ybqthyjt04cjjhrtwucsxw4tpk0k,PinkyThePuppyProductions,2014-11-08T03:11:40,i am now going to voyage to the first comment         tell my family i loved them  ,0,0,"-1,-1,-1,-1,-1,-1,0,-1,0"
z12pcbng1m2shlgkp23ki1izwkreylid3,Sev3617,2014-11-08T03:15:09,how did this video in all of youtube get this many views and likes  why  gangnam style  i don t have a problem with it  i just don t understand the  phenomena behind it  it s just like any other random music video out  there  ,0,0,"-1,-1,-1,-1,-1,-1,0,0,0"
