comment_id,author,date,old_text,expected_label,cid,text,model_pred,vectors,signal_strength
z132svd4fvq1wntfd221w5szfzezjri2r,Abdullah Fawzi,2015-05-25T06:23:24.405000,"see this<br /><a href=""http://adf.ly"">http://adf.ly</a> /1HmVtX﻿",1,1639,see this br    a href  http   adf ly  http   adf ly  a    hmvtx,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z122s1uitnfitv4ru04cet2jquumwz1zsyc0k,Madalynn Miller,2015-05-23T12:51:30.214000,Thank you. Please give your email. ﻿,1,1669,thank you  please give your email ,0,"-1,-1,-1,-1,-1,-1,-1,1,-1,-1",1
z123ydw50qjkfzm5s04cdlzziubxtz0ijfk,redouane najja,2015-05-23T08:57:27.240000,Fuck it was the best ever 0687119038 nummber of patrik kluivert his son share !﻿,1,1675,fuck it was the best ever            nummber of patrik kluivert his son share  ,0,"-1,-1,-1,-1,-1,-1,-1,1,-1,-1",1
z13dhjwwakylwb1ed23vd1mpsmnju5n0o,GALAXIAN HD,2015-05-09T16:51:31.436000,please visit my channel﻿,1,1739,please visit my channel,0,"-1,-1,-1,-1,-1,-1,-1,-1,0,-1",1
z134zb2xvybxwt54s04cexswtliatpbqxjs,Marius Dima,2015-04-23T09:27:06.888000,"New way to make money easily and spending 20 minutes daily --&gt; <a href=""https://www.paidverts.com/ref/Marius1533"">https://www.paidverts.com/ref/Marius1533</a>﻿",1,1753,new way to make money easily and spending    minutes daily    gt   a href  https   www paidverts com ref marius      https   www paidverts com ref marius      a ,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z13gvxshio2lcx1fx22oc3jplwmhzrpsz,Hambro,,HUH HYUCK HYUCK IM SPECIAL WHO&#39;S WATCHING THIS IN 2015 IM FROM AUSTRALIA OR SOMETHING GIVE ME ATTENTION PLEASE IM JUST A RAPPER WITH A DREAM IM GONNA SHARE THIS ON GOOGLE PLUS BECAUSE IM SO COOL.﻿,1,1170,huh hyuck hyuck im special who     s watching this in      im from australia or something give me attention please im just a rapper with a dream im gonna share this on google plus because im so cool ,0,"-1,-1,-1,-1,-1,-1,0,-1,-1,-1",1
z13kyh3gdnnzdvxjt04ch5xzwlvjyfujpik,Lauralyn Karoll,,"<a href=""https://www.facebook.com/groups/100877300245414/"">https://www.facebook.com/groups/100877300245414/</a>﻿",1,1158, a href  https   www facebook com groups                   https   www facebook com groups                   a ,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z12gxdortqzwhhqas04cfjrwituzghb5tvk0k,Muhammad Asim Mansha,,Aslamu Lykum... From Pakistan﻿,1,1151,aslamu lykum    from pakistan,0,"-1,-1,-1,-1,-1,-1,-1,-1,0,-1",1
_2viQ_Qnc6-oktCjZuAEscq8DxT2RHFY1nfSS_hCWf0,Wafence,2013-09-04T19:16:44.109000,"Hey Youtubers and All Music lover&#39;s, Guess most of you all skip these comments, but for you who is still reading this, thanks ! I dont have any money for advertisiments, no chance of getting heard, nothing. All that&#39;s left is spam, sorry. Im 17, Rapper/Singer from Estonia. Please listen my new cover on my account. You wont regret it. Give me just a chance, please. Take half a second of your life and thumb this comment up. It will maybe change my life, for real. Thank you Wafence ",1,1872,hey youtubers and all music lover     s  guess most of you all skip these comments  but for you who is still reading this  thanks   i dont have any money for advertisiments  no chance of getting heard  nothing  all that     s left is spam  sorry  im     rapper singer from estonia  please listen my new cover on my account  you wont regret it  give me just a chance  please  take half a second of your life and thumb this comment up  it will maybe change my life  for real  thank you wafence ,0,"-1,-1,-1,-1,-1,-1,-1,1,-1,-1",1
_2viQ_Qnc6-_qc98D_T8ICCw3meS1f1YJqU9SA-X1t4,lildeneiro,2013-11-01T11:03:14.840000,"Still amazing this song!! I did a French Kpop Parody. Please come on my Channel to watch it. Share, suscribe, comment Thanks",1,1762,still amazing this song   i did a french kpop parody  please come on my channel to watch it  share  suscribe  comment thanks,0,"1,-1,-1,-1,-1,-1,-1,-1,-1,-1",1
_2viQ_Qnc69ShtSmsaBOGFHrTAVCkLAtpOr40oiL5Yg,James Cook,2013-10-20T13:31:10.083000,"Stop Wasting Up Your Time and  Get Paid To Mess Around On Facebook And Twitter!  GET PAID UPTO $25 to $35 AN HOUR... Only at 4NetJobs.com  Work from the Comfort of your Home... We are Currently Hiring People from all Over the World,  For a Wide Range of Social Media Jobs on Sites such as Facebook,Twitter and YouTube.  You don&#39;t Need any Prior Skills or Experience and You can Begin Work Immediately!  You Can Easily Make $4000 to $5000+ Monthly Income…Only at 4NetJobs.com",1,1771,stop wasting up your time and  get paid to mess around on facebook and twitter   get paid upto     to     an hour    only at  netjobs com  work from the comfort of your home    we are currently hiring people from all over the world   for a wide range of social media jobs on sites such as facebook twitter and youtube   you don     t need any prior skills or experience and you can begin work immediately   you can easily make       to        monthly incomeonly at  netjobs com,0,"-1,-1,-1,-1,-1,-1,-1,1,-1,-1",1
z12bjtxbvzu4vpkao04cfhnawsjoybyin4c,ViralVinesHD,2014-08-18T00:25:09.584000,"Like this comment, guys i just started up a new channel if i can get 200 subscribers by tonight ill do a $20 paypal giveaway like this comment so your friends can see it or others and they can also be entered GO !!!﻿",1,1111,like this comment  guys i just started up a new channel if i can get     subscribers by tonight ill do a     paypal giveaway like this comment so your friends can see it or others and they can also be entered go    ,0,"-1,-1,-1,-1,-1,-1,0,-1,-1,-1",1
_2viQ_Qnc69wKf5GrJmQ5IZqKaEKr-rIjB5OqBC1Y_M,HowToMakeALotOfMoneyFast,2013-10-18T16:44:51.714000,How To Make A Lot Of Money Fast,1,1774,how to make a lot of money fast,0,"-1,-1,-1,-1,-1,-1,0,-1,-1,-1",1
_2viQ_Qnc68eqIzELH00rh9umGlUKSRuQvWZAXhr_qM,James Cook,2013-10-15T17:00:04.573000,"Stop Wasting Up Your Time and  Get Paid To Mess Around On Facebook And Twitter!  GET PAID UPTO $25 to $35 AN HOUR... Only at 4NetJobs.com  Work from the Comfort of your Home... We are Currently Hiring People from all Over the World,  For a Wide Range of Social Media Jobs on Sites such as Facebook,Twitter and YouTube.  You don&#39;t Need any Prior Skills or Experience and You can Begin Work Immediately!  You Can Easily Make $4000 to $5000+ Monthly Income…Only at 4NetJobs.com",1,1777,stop wasting up your time and  get paid to mess around on facebook and twitter   get paid upto     to     an hour    only at  netjobs com  work from the comfort of your home    we are currently hiring people from all over the world   for a wide range of social media jobs on sites such as facebook twitter and youtube   you don     t need any prior skills or experience and you can begin work immediately   you can easily make       to        monthly incomeonly at  netjobs com,0,"-1,-1,-1,-1,-1,-1,-1,1,-1,-1",1
_2viQ_Qnc69h-dBshypMERLv5by8Rf7I8TSLnP1Lnoo,Steven Slater,2013-10-15T09:56:19.653000,Being paid to respond to fast paid surveys from home has enabled me to give up working and make more than 4500 bucks monthly.  To read more go to this web site bit.ly\1bSefQe,1,1778,being paid to respond to fast paid surveys from home has enabled me to give up working and make more than      bucks monthly   to read more go to this web site bit ly  bsefqe,0,"-1,-1,-1,-1,-1,-1,0,-1,-1,-1",1
_2viQ_Qnc6-grcnVFTtwnhvC9tpgVG33p5a0AZHKlLI,James Cook,2013-10-14T10:35:03.861000,"Hello Guys...I Found a Way to Make Money Online You Can Get Paid To Mess Around On Facebook And Twitter! GET PAID UPTO $25 to $35 AN HOUR...Only at 4NetJobs.com Work from the Comfort of your Home... They are Currently Hiring People from all Over the World, For a Wide Range of Social Media Jobs on Sites such as Facebook,Twitter and YouTube You don&#39;t Need any Prior Skills or Experience and You can Begin Work Immediately! You Can Easily Make $4000 to $5000+ Monthly Income…Only at 4NetJobs.com",1,1779,hello guys   i found a way to make money online you can get paid to mess around on facebook and twitter  get paid upto     to     an hour   only at  netjobs com work from the comfort of your home    they are currently hiring people from all over the world  for a wide range of social media jobs on sites such as facebook twitter and youtube you don     t need any prior skills or experience and you can begin work immediately  you can easily make       to        monthly incomeonly at  netjobs com,0,"-1,-1,-1,-1,-1,-1,-1,1,-1,-1",1
_2viQ_Qnc69BVRuBYCJ6ik7gdMwTiBRS9DDnTjNs-Gg,James Cook,2013-10-10T18:08:07.815000,"Hello Guys...I Found a Way to Make Money Online You Can Get Paid To Mess Around On Facebook And Twitter! GET PAID UPTO $25 to $35 AN HOUR...Only at 4NetJobs.com Work from the Comfort of your Home... They are Currently Hiring People from all Over the World, For a Wide Range of Social Media Jobs on Sites such as Facebook,Twitter and YouTube You don&#39;t Need any Prior Skills or Experience and You can Begin Work Immediately! You Can Easily Make $4000 to $5000+ Monthly Income…Only at 4NetJobs.com",1,1785,hello guys   i found a way to make money online you can get paid to mess around on facebook and twitter  get paid upto     to     an hour   only at  netjobs com work from the comfort of your home    they are currently hiring people from all over the world  for a wide range of social media jobs on sites such as facebook twitter and youtube you don     t need any prior skills or experience and you can begin work immediately  you can easily make       to        monthly incomeonly at  netjobs com,0,"-1,-1,-1,-1,-1,-1,-1,1,-1,-1",1
_2viQ_Qnc6-dfXGv_qVn1mdoRB9dAfp4ppjUsNu-GDU,OnlineJobs99,2013-10-07T03:35:34.267000,"Hello Guys...I Found a Way to Make Money Online You Can Get Paid To Mess Around On Facebook And Twitter! GET PAID UPTO $25 to $35 AN HOUR...Only at 4NetJobs.com Work from the Comfort of your Home... They are Currently Hiring People from all Over the World, For a Wide Range of Social Media Jobs on Sites such as Facebook,Twitter and YouTube You don&#39;t Need any Prior Skills or Experience and You can Begin Work Immediately! You Can Easily Make $4000 to $5000+ Monthly Income…Only at 4NetJobs.com",1,1790,hello guys   i found a way to make money online you can get paid to mess around on facebook and twitter  get paid upto     to     an hour   only at  netjobs com work from the comfort of your home    they are currently hiring people from all over the world  for a wide range of social media jobs on sites such as facebook twitter and youtube you don     t need any prior skills or experience and you can begin work immediately  you can easily make       to        monthly incomeonly at  netjobs com,0,"-1,-1,-1,-1,-1,-1,-1,1,-1,-1",1
_2viQ_Qnc6_rAWi6BK2OqTQ_Ob0X8DkXenO0qL0qWm0,Ryan Alexander Osborn,2013-10-04T02:26:08.693000,"Believe that Jesus Christ is your savior for all your sins. If you truly believe in Jesus Christ to be your savior for all your sins then you will go to Heaven. If you believe in Jesus Christ then you are saved and you are in salvation and you have gained God’s righteousness. It matters not how much you have sinned in the past, in the present and especially in the future. Believe that Jesus Christ is your savior and you will go to Heaven forever and that is the whole truth. Spread the truth. ",1,1813,believe that jesus christ is your savior for all your sins  if you truly believe in jesus christ to be your savior for all your sins then you will go to heaven  if you believe in jesus christ then you are saved and you are in salvation and you have gained gods righteousness  it matters not how much you have sinned in the past  in the present and especially in the future  believe that jesus christ is your savior and you will go to heaven forever and that is the whole truth  spread the truth  ,0,"-1,-1,-1,-1,-1,-1,-1,1,-1,-1",1
z13rjxk5ylidyrerg04cgvfoknjlybzs4,ZeDesXiA AIliVe,2014-09-19T17:47:37.826000,😼👍😏 Like This Comment 😏👍😼﻿,1,1099, like this comment ,0,"-1,-1,-1,-1,-1,-1,-1,-1,0,-1",1
_2viQ_Qnc6_xOpLcxFFeUEgEYvQjttGcFYeMZ2lK4yY,Pyles Baxter,2013-10-03T01:52:36.990000,"  Haha , Miley Cyrus has done it once again  Today someone leeched a porno video with her on a celeb site   I believe the website link is : miley-celeb-news.co.uk in case you want to view it.... ",1,1815,  haha   miley cyrus has done it once again  today someone leeched a porno video with her on a celeb site   i believe the website link is   miley celeb news co uk in case you want to view it     ,0,"-1,-1,-1,-1,-1,-1,-1,1,-1,-1",1
z13rs3fimnydzjdu423qudibdzm0sbyjh04,johnlord joaquino,2014-10-10T11:31:33.153000,3m subscribers but look at the views its 700 million wtf :P﻿,1,1089, m subscribers but look at the views its     million wtf  p,0,"-1,-1,-1,-1,-1,-1,0,-1,-1,-1",1
_2viQ_Qnc6_FlLJN0izQaKVQNe6LGDmPZMmkVDjjymE,Neeru bala,2013-09-05T23:07:09.056000,Hi.. Everyone.. If anyone after real online work. I can help u. Earn lots of money. It&#39;s fun. It&#39;s real and affiliated company.. U not think u r working. It&#39;s easy and enjoyable. For more info contact me .. Neeru105@ gmail.com,1,1863,hi   everyone   if anyone after real online work  i can help u  earn lots of money  it     s fun  it     s real and affiliated company   u not think u r working  it     s easy and enjoyable  for more info contact me    neeru     gmail com,0,"-1,-1,-1,-1,-1,-1,-1,1,-1,-1",1
z13dxnsrvvfiu5ipf04cfxpowt3swh2oi34,Emily Horposniac,2015-03-19T10:33:00.987000,Help me get 10000000 subscribers by tomorrow!<br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br />(Joking don&#39;t get butt hurt)  ﻿,1,972,help me get          subscribers by tomorrow  br    br    br    br    br    br    br    br    br    br    br    joking don     t get butt hurt   ,0,"-1,-1,-1,-1,-1,-1,-1,1,-1,-1",1
z13nev2azv3mftkx404cf1gilnvsi15hfjg,nanaIAMNANA,2014-10-18T12:41:41,Hi! I would appreciate it if you all could help to like this poster on  Facebook:  https://www.facebook.com/nyghdramafest2014/photos/a.333608120156973.1073741830.327568907427561/333607726823679/?type=3&amp;theater ﻿,1,576,hi  i would appreciate it if you all could help to like this poster on  facebook   https   www facebook com nyghdramafest     photos a                                                             type   amp theater ,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z134tnezjunhvxqq504cfpcr2qajwj0gbo40k,조윤기,2015-03-21T18:25:05.665000,like this comment if you&#39;re watching this video when big bang happened<br />i do﻿,1,967,like this comment if you     re watching this video when big bang happened br   i do,0,"-1,-1,-1,-1,-1,-1,-1,1,-1,-1",1
z12nejhigtr0tdvy504cgfcrhzvycxzin0k,Detroit Red Wings,2014-11-06T20:55:09,http://www.gofundme.com/gvr7xg﻿,1,174,http   www gofundme com gvr xg,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z12kyn0qjzzzur2ai04cg5szenjxdrorp4w,O sábio das 7 eras,2014-11-07T17:06:48,Please friend read my book and repass: http://www.4shared.com/web/preview/pdf/CjFofTxeba?﻿,1,211,please friend read my book and repass  http   www  shared com web preview pdf cjfoftxeba ,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z12wjxmyvzr1yps4d04cfrexyorisrfqpc0,Dovydas Baranauskas,2014-11-07T14:29:19,https://www.tsu.co/Aseris get money here !﻿,1,203,https   www tsu co aseris get money here  ,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z132yfjb1q2aupnvp224it3zdlfgebvxy04,Adrian Skalak,2014-11-07T08:19:37,http://www.ermail.pl/dolacz/V3VeYGIN CLICK  http://www.ermail.pl/dolacz/V3VeYGIN  http://www.ermail.pl/dolacz/V3VeYGIN  http://www.ermail.pl/dolacz/V3VeYGIN  http://www.ermail.pl/dolacz/V3VeYGIN  http://www.ermail.pl/dolacz/V3VeYGIN  http://www.ermail.pl/dolacz/V3VeYGIN﻿,1,190,http   www ermail pl dolacz v veygin click  http   www ermail pl dolacz v veygin  http   www ermail pl dolacz v veygin  http   www ermail pl dolacz v veygin  http   www ermail pl dolacz v veygin  http   www ermail pl dolacz v veygin  http   www ermail pl dolacz v veygin,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z120wncjevujt1aju04cff4b1yfcvhrbpis,Goran Theboss,2014-11-06T23:16:52,https://www.surveymonkey.com/s/CVHMKLT﻿,1,178,https   www surveymonkey com s cvhmklt,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z121hjrymmf2jh4rf04cjrybiyfotjmof1g,Jackal James,2014-11-06T22:53:08,https://soundcloud.com/jackal-and-james/wrap-up-the-night﻿,1,177,https   soundcloud com jackal and james wrap up the night,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z12tul0onm20hffur22qxhs5mvijddfj404,David Boček,2014-11-06T22:40:49,https://www.change.org/p/facebook-twitter-youtube-do-not-censor-julien-blanc ﻿,1,176,https   www change org p facebook twitter youtube do not censor julien blanc ,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z12sitjpgyy3f5j2322iy1figqa4vnyja04,OverSpace33,2014-11-06T19:40:59,For Christmas Song visit my channel! ;)﻿,1,173,for christmas song visit my channel    ,0,"1,-1,-1,-1,-1,-1,-1,-1,-1,-1",1
z12bv5zxvpryjjspn04cdfwz5lrtzjhooqw0k,Peter Johnson,2014-11-06T01:44:12,Get free gift cards and pay pal money!﻿,1,147,get free gift cards and pay pal money ,0,"-1,-1,-1,-1,-1,-1,0,-1,-1,-1",1
z13zy52aayqxsx5nr23curipvrretdy35,JoelR Ch,2014-11-06T19:28:25,http://flipagram.com/f/LUkA1QMrhF﻿,1,172,http   flipagram com f luka qmrhf,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z13udh04hqjeyney404cgloh0vbegbmgvq40k,fad lad,2014-11-06T18:24:19,http://www.amazon.co.uk/gp/offer-listing/B00ECVF93G/sr=8-2/qid=1415297812/ref=olp_tab_refurbished?ie=UTF8&amp;condition=refurbished&amp;qid=1415297812&amp;sr=8-2 ﻿,1,169,http   www amazon co uk gp offer listing b  ecvf  g sr     qid            ref olp tab refurbished ie utf  amp condition refurbished amp qid            amp sr     ,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z12tzt2pluixhpbs4221xveiiqafd3epw04,PacKmaN,2014-11-06T18:23:21,hey again if you guys wouldnt mind chacking out my rap give it like and il  giver 3 of your vids a like﻿,1,168,hey again if you guys wouldnt mind chacking out my rap give it like and il  giver   of your vids a like,0,"-1,-1,-1,-1,-1,-1,-1,1,-1,-1",1
z13mebgjooulgzdkt23kzvlqjyrzx32n0,amine moha,2014-11-06T18:11:37,please like : http://www.bubblews.com/news/9277547-peace-and-brotherhood﻿,1,167,please like   http   www bubblews com news         peace and brotherhood,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z13xsxxqlxnzz3d3g22wfjx5lsrjgpaic04,MasterRobotTV,2014-11-06T05:40:43,http://www.twitch.tv/zxlightsoutxz﻿,1,154,http   www twitch tv zxlightsoutxz,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z13hubqrnwquen2gu04cdbbx4rqgxxcwvo00k,Giang Nguyen,2014-11-06T04:55:41,https://www.facebook.com/teeLaLaLa﻿,1,153,https   www facebook com teelalala,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z124g1oy2wfitb3tw23bw1po2ozhurojq04,LaunchPad Mad,2014-11-07T18:11:56,"Hello! I'm kind of new to Youtube, And soon i'm soon going to be making  Launchpad Video's! :D I would really appreciate if i got some subs before i  started so that people can spot me easily! I dont really care about hate  comments so dont bother -_-﻿",1,216,hello  i m kind of new to youtube  and soon i m soon going to be making  launchpad video s   d i would really appreciate if i got some subs before i  started so that people can spot me easily  i dont really care about hate  comments so dont bother    ,0,"-1,-1,-1,-1,-1,-1,0,-1,-1,-1",1
z12vzdda5z3jvliop04cc535ayybt3mwthc,CustomerService GM,2014-11-08T05:52:30,https://www.facebook.com/pages/Mathster-WP/1495323920744243?ref=hl﻿,1,269,https   www facebook com pages mathster wp                  ref hl,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z13fib54ilj0ix3ln23cy5h41xi0hduex,The O'dowd Crowd,2014-11-08T06:53:38,Come and watch my video it is called the odowd crowd zombie movie part 1 ﻿,1,274,come and watch my video it is called the odowd crowd zombie movie part   ,0,"-1,-1,-1,-1,-1,-1,-1,1,-1,-1",1
z12th3fqdqq5yn0tq23rzboi3wb4tft0y,Markus Mairhofer,2014-11-08T08:49:47,"Hey, join me on tsū, a publishing platform where I share my content now:  http://tsu.co/MarkusMairhofer﻿",1,278,hey  join me on ts  a publishing platform where i share my content now   http   tsu co markusmairhofer,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z12ztdojvxyhy3bpc04cf34jnnrnfpuyj1c,Harrys Edits,2014-11-08T10:05:40,if i reach 100 subscribers i will go round in public pouring a bucket of  ice water over people and then running away acting like it wasn't me! like  so people can see!!﻿,1,289,if i reach     subscribers i will go round in public pouring a bucket of  ice water over people and then running away acting like it wasn t me  like  so people can see  ,0,"-1,-1,-1,-1,-1,-1,-1,1,-1,-1",1
z12dgxdpbsjvsj1lv22vhn3ypsynh3gq204,zakaia ziko,2014-11-08T11:00:19,follower please https://www.facebook.com/lists/161620527267482﻿,1,295,follower please https   www facebook com lists                ,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z12mubjyckfjvhmni23bc5nxbnrggtvjq04,Bishwaroop Bhattacharjee,2014-11-08T12:34:11,https://www.facebook.com/SchoolGeniusNITS/photos/ms.c.eJw9kVkOxDAMQm808h5z~;4sNjqP~_tHqBEuM69AQUp1Ih~_fPHgk5zLLsVdQv0ZUf0MB~;LnUJ~;ufTH4YoKfRxYts2zvrrp6qGtw67y~;L551h~;f7~_vlcZzRG8vGCTlPSD9ONGeWhj8~_GIbu~;S3lzMvY~;IQ2~;TwSfzz9WHn7JUSvHufpglQRZczl05fNPhaGeVb3x8yDmC6X~_~;jTcjnMho~;vfXWCjZyvWObihrnGx2ocjnG2PG1EvHXzyjD~_o3h~_RY6f57sPrnD2xV~;~_BzszZ~;8~-.bps.a.390875584405933/391725794320912/?type=1&amp;theater ﻿,1,300,https   www facebook com schoolgeniusnits photos ms c ejw kvkoxdamqm   h z   snjqp  thqbeum  aqup ih  fphgk zllsvdqv zuf mb  lnuj  ufth yokfrxyts zvrrp qgtw  y  l   h  f   vlczzrg vgctlpsd ongewhj   gibu  s lzmvy  iq   twsfzz whn jusvhufpglqrzczl  fnphagevb x ydmc x    jtcjnmho  vfxwcjzyvwobihrngx ocjng pg evhxzyjd  o h  ry f  sprnd xv    bzszz      bps a                                  type   amp theater ,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z12ovv2xcmmtv5exl04cdxe4ql31dd2jiy00k,Liu Chu Yi,2014-11-08T13:12:10,I am so awesome and smart!!! Sucscribe to me!﻿,1,301,i am so awesome and smart    sucscribe to me ,0,"-1,-1,-1,-1,-1,-1,0,-1,-1,-1",1
z12vu5grlujzfr4cx23iu5zpdpugzxl4t04,Serkan Kaya,2014-11-08T15:27:27,http://hackfbaccountlive.com/?ref=4436607  psy news offıcal ﻿,1,303,http   hackfbaccountlive com  ref          psy news offcal ,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z12iztop3pyovxbl322eyxng2k3gi5rax04,Bizzle Sperq,2014-11-08T15:29:46,https://www.facebook.com/nicushorbboy add mee &lt;3 &lt;3﻿,1,304,https   www facebook com nicushorbboy add mee  lt    lt  ,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z121j52qizrzhd2pa04ceht4jpeuzvzgunc0k,Niggly Wiggly,2014-11-10T17:39:10,Go to my channel if u want to see a fly getting burned alive﻿,1,309,go to my channel if u want to see a fly getting burned alive,0,"-1,-1,-1,-1,-1,-1,0,-1,-1,-1",1
z12dixvi2qepuhb4o04chpd5exjdx3oqdic,DropItLikeItsSloth,2014-11-11T19:38:11,just came here to check the views :P﻿,0,310,just came here to check the views  p,1,"-1,1,-1,-1,-1,-1,-1,-1,-1,-1",1
z12jeraoczqvvbkmz23hsbcptweedlrxx04,BIGMOFO Tonkatruck,2014-11-12T06:26:42,just came to check the view count﻿,0,318,just came to check the view count,1,"-1,1,-1,-1,-1,-1,-1,-1,-1,-1",1
z13ycvc43ynaerptk235dhnwnqf1hdhwl04,Patrick Pernia,2014-11-12T14:17:28,Limit sun exposure while driving. Eliminate the hassle of having to swing  the car visor between the windshield and window.  https://www.kickstarter.com/projects/733634264/visortwin﻿,1,325,limit sun exposure while driving  eliminate the hassle of having to swing  the car visor between the windshield and window   https   www kickstarter com projects           visortwin,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z12svt0reqvqyppzw04cgt1axrqhddcbkfc,derrick lawson,2014-11-12T20:21:27,https://www.facebook.com/FUDAIRYQUEEN?pnref=story﻿,1,329,https   www facebook com fudairyqueen pnref story,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z13aib0jgoiotfxxi04cj5lgulz3zdfrpew,Stuart Mcdonald,2014-11-13T00:38:14,FOLLOW MY COMPANY ON TWITTER  thanks.  https://twitter.com/TheWaxedHatCo﻿,1,331,follow my company on twitter  thanks   https   twitter com thewaxedhatco,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z12gu1fouyfqx3a5304chpdqbwm3dja4v2c,Jennika Chua,2014-08-11T13:38:22,https://www.facebook.com/photo.php?v=4483179854075&amp;set=vb.1727483389&amp;type=2&amp;theater ﻿,1,335,https   www facebook com photo php v               amp set vb            amp type   amp theater ,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z13cydjppmiostv1l22dtzd5xnbjebax004,Giang Nguyen,2014-11-06T04:54:22,More... http://www.sunfrogshirts.com/Sunglass-World.html?24398﻿,1,152,more    http   www sunfrogshirts com sunglass world html      ,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z121cngqep23db2o404cjf4zvsf2cjerdaw,TLouX music,2014-11-05T22:41:42,Add me here...https://www.facebook.com/TLouXmusic﻿,1,144,add me here   https   www facebook com tlouxmusic,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z12vvnza4rq5tvzou04cgxeookraexq5opo0k,Ghazi Rizvi,2014-11-13T23:02:09,"http://www.bing.com/explore/rewards?PUBL=REFERAFRIEND&amp;CREA=RAW&amp;rrid=_0f9fa8aa-243a-5c2f-c349-ede05ea397ca Bing rewards, earn free money. AND NO U CANT GET UR VIRUS IN BLUE!﻿",1,343,http   www bing com explore rewards publ referafriend amp crea raw amp rrid   f fa aa    a  c f c    ede  ea   ca bing rewards  earn free money  and no u cant get ur virus in blue ,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z13ce52jzwfitrkup23din4ojputijen3,Eugene Kalinin,2014-01-19T19:21:04,"The projects After Effects, Music, Foto, Web sites and another you can find  and buy here  http://audiojungle.net/user/EugeneKalinin/portfolio?ref=EugeneKalinin﻿",1,40,the projects after effects  music  foto  web sites and another you can find  and buy here  http   audiojungle net user eugenekalinin portfolio ref eugenekalinin,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z13gevgohyzktbztz22mcrcpntfxvpvan04,Wumrogue lite,2014-01-20T17:29:52,https://www.facebook.com/pages/Brew-Crew-2014/134470083389909 Like this  facebook-page! Chance to win an Iphone 5S!﻿,1,54,https   www facebook com pages brew crew                      like this  facebook page  chance to win an iphone  s ,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z13ucxa51rnftvu2j22if5oihq2qipjlp,Kochos,2014-01-20T17:08:37,i check back often to help reach 2x10^9 views and I avoid watching Baby﻿,0,52,i check back often to help reach  x     views and i avoid watching baby,1,"-1,1,-1,-1,-1,-1,-1,-1,-1,-1",1
z12stpyqaonsercxw04cjbr4dlnrxd34soo0k,Phuc Ly,2014-01-20T15:27:47,go here to check the views :3﻿,0,49,go here to check the views   ,1,"-1,1,-1,-1,-1,-1,-1,-1,-1,-1",1
z125zbmwryjwxzx4504cfjzwbtztuvkif3c,Leonardo Baptista,2014-01-20T15:10:27,http://www.avaaz.org/po/petition/Youtube_Corporation_Fox_Broadcasting_Company_Anular_os_strikes_no_Canal_Nostalgia/?cXPZpgb ﻿,1,48,http   www avaaz org po petition youtube corporation fox broadcasting company anular os strikes no canal nostalgia  cxpzpgb ,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z12jvnua2tifirkvk23cfjtpxwmgxfch004,Didier Drogba,2014-01-20T06:57:25,http://www.twitch.tv/jaroadc come follow and watch my stream!﻿,1,44,http   www twitch tv jaroadc come follow and watch my stream ,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
