comment_id,author,date,old_text,expected_label,cid,text,model_pred,vectors
z12rw1o4zvidhdthz04cixxjssq5wzsrlpk0k,Nere Overstylish,2014-08-02T23:12:49,check out my rapping hope you guys like it  https://soundcloud.com/nereboy/call-of-the-lostproduce-by-atlastatlas-rapper-jkork  and follow and message me :)﻿,1,359,check out my rapping hope you guys like it  https   soundcloud com nereboy call of the lostproduce by atlastatlas rapper jkork  and follow and message me   ,1,"-1,-1,1,1,-1,-1,-1,-1"
z12ogvgbmre3eloah04ccjbpsmusxdxbwc0,djh3mi,2014-08-06T21:14:15,hey guys!! visit my channel pleaase (i'm searching a dream)﻿,1,361,hey guys   visit my channel pleaase  i m searching a dream ,0,"-1,-1,-1,-1,-1,1,-1,1"
z13ijjrgqqyqzfo2t23zfztbtlu4ghg5o04,Lil Misme,2014-08-09T03:01:25,Hey Guys this is Glamour Beauty! I just started my youtube channel please  go check it out! I'm going to post singing videos and also random videos  that I fell like! Please go to subscribe! More to come soon!. Remember to  subscribe!﻿,1,364,hey guys this is glamour beauty  i just started my youtube channel please  go check it out  i m going to post singing videos and also random videos  that i fell like  please go to subscribe  more to come soon   remember to  subscribe ,0,"-1,-1,1,1,-1,1,-1,1"
z122xxgxipvdzpovt22xjlyi5o3pebufp,Emilie,2014-08-09T20:12:26,Hey guys! My mom said if i got 100 subs before christmas I'll get a kitten  and I always have wanted an kitten so please watch my videos and if you  like it subscribe or like :) Please no mean comments﻿,1,365,hey guys  my mom said if i got     subs before christmas i ll get a kitten  and i always have wanted an kitten so please watch my videos and if you  like it subscribe or like    please no mean comments,0,"-1,-1,-1,-1,-1,-1,-1,1"
z13jtfwiuwrvy1tng23gid4hesqwxl4cm,Artady,2014-08-11T16:27:55,https://soundcloud.com/artady please check my stuff; and make some feedback﻿,1,367,https   soundcloud com artady please check my stuff  and make some feedback,1,"-1,-1,1,-1,-1,-1,-1,-1"
z130s5kb0v3yjj3fp23zexx5iyuvv1js5,maddog1431,2014-08-12T18:38:42,Check out my covers I have a video coming out  please subscribe﻿,1,370,check out my covers i have a video coming out  please subscribe,1,"-1,-1,1,1,-1,-1,-1,-1"
z123std54m2ozht10232efr5svb4vh0au04,MB LOVE,2014-08-13T03:04:34,Subscribe to My CHANNEL﻿,1,371,subscribe to my channel,0,"-1,-1,-1,-1,-1,1,-1,-1"
z123gzjyszflihgih04cdzeblxuifpxzbes,IbbyUchiha,2014-08-15T15:52:40,Hey guys. I am a very small YouTuber I upload videos nearly every single  day. I once hope to be like shikas so can you please give 2 mins of your  life to view this channel. and my new video is on how to watch all the  anime for free. and I am pretty sure you wont regret visiting this channel. Thank you!﻿,1,372,hey guys  i am a very small youtuber i upload videos nearly every single  day  i once hope to be like shikas so can you please give   mins of your  life to view this channel  and my new video is on how to watch all the  anime for free  and i am pretty sure you wont regret visiting this channel  thank you ,0,"-1,-1,-1,-1,-1,1,-1,1"
z12ddjvqypyusrssu22ewddagoagu1k2v,WeMuckAround,2014-08-16T20:59:28,katy perry will u sit on my face please. it would be really awesome and  i'll give you 5 dollars. ok if you want to do this then please call me and  subscribe to my channel first ok thats good and then u sit on my face and  ill get an erection then you sit more k?﻿,1,374,katy perry will u sit on my face please  it would be really awesome and  i ll give you   dollars  ok if you want to do this then please call me and  subscribe to my channel first ok thats good and then u sit on my face and  ill get an erection then you sit more k ,0,"-1,-1,-1,-1,-1,1,-1,-1"
z131ynbp4yepzvz4304cj5ly3oyietfpbj0,Soundhase,2014-08-19T18:59:38,Hi Guys! check this awesome EDM &amp; House mix :) thanks a lot..  https://soundcloud.com/soundhase/edm-house-mix-2﻿,1,378,hi guys  check this awesome edm  amp  house mix    thanks a lot    https   soundcloud com soundhase edm house mix  ,1,"-1,-1,1,-1,-1,-1,-1,-1"
z12jenlhyre0eheyx04ch1aquxfdsvgpd44,Special Pentrutine,2014-08-22T04:50:50,"&lt;script&gt;document.write('&lt;a target=""_self"" href="" http://rover.ebay.com/rover/1/710-53481-19255-0/1?icep_ff3=1&amp;pub=5575096797&amp;toolid=10001&amp;campid=5337555197&amp;customid=bogdan+grigore&amp;ipn=psmain&amp;icep_vectorid=229508&amp;kwid=902099&amp;mtid=824&amp;kw=lg""&gt;check  this out new arive on ebay&lt;/a&gt;&lt;img  style=""text-decoration:none;border:0;padding:0;margin:0;"" src="" http://rover.ebay.com/roverimp/1/710-53481-19255-0/1?ff3=1&amp;pub=5575096797&amp;toolid=10001&amp;campid=5337555197&amp;customid=bogdan+grigore&amp;mpt='+Math.floor(Math.random()*999999999)+'""&gt;');&lt;/script&gt;&lt;noscript&gt;&lt;a  target=""_self"" href="" http://rover.ebay.com/rover/1/710-53481-19255-0/1?icep_ff3=1&amp;pub=5575096797&amp;toolid=10001&amp;campid=5337555197&amp;customid=bogdan+grigore&amp;ipn=psmain&amp;icep_vectorid=229508&amp;kwid=902099&amp;mtid=824&amp;kw=lg""&gt;check  this out new arive on ebay&lt;/a&gt;&lt;img  style=""text-decoration:none;border:0;padding:0;margin:0;"" src="" http://rover.ebay.com/roverimp/1/710-53481-19255-0/1?ff3=1&amp;pub=5575096797&amp;toolid=10001&amp;campid=5337555197&amp;customid=bogdan+grigore&amp;mpt=[CACHEBUSTER] ""&gt;&lt;/noscript&gt;﻿",1,384, lt script gt document write   lt a target   self  href   http   rover ebay com rover                       icep ff    amp pub            amp toolid       amp campid            amp customid bogdan grigore amp ipn psmain amp icep vectorid        amp kwid        amp mtid     amp kw lg  gt check  this out new arive on ebay lt  a gt  lt img  style  text decoration none border   padding   margin     src   http   rover ebay com roverimp                       ff    amp pub            amp toolid       amp campid            amp customid bogdan grigore amp mpt   math floor math random                 gt     lt  script gt  lt noscript gt  lt a  target   self  href   http   rover ebay com rover                       icep ff    amp pub            amp toolid       amp campid            amp customid bogdan grigore amp ipn psmain amp icep vectorid        amp kwid        amp mtid     amp kw lg  gt check  this out new arive on ebay lt  a gt  lt img  style  text decoration none border   padding   margin     src   http   rover ebay com roverimp                       ff    amp pub            amp toolid       amp campid            amp customid bogdan grigore amp mpt  cachebuster    gt  lt  noscript gt ,1,"-1,-1,1,1,-1,-1,-1,-1"
z13nuzezjmfpcjqzm04cftuaxpb3gjmxevw0k,MarianMusicChannel,2014-08-24T03:57:52,"Hello! I'm Marian, I'm a singer from Venezuela! I was part of a boy-girl band named cubik, and I'm now singing on my own  'cause I wanted to play my own pop and pop-rock songs.  It would mean a lot if you could have a look at my channel to check my  music and watch my new video!! and if u like, subscribe to it! XOXO THANKS!!  PS: if you like a lot my channel, you can share it with your friends!!  Haha!! LOL MARIAN﻿",1,387,hello  i m marian  i m a singer from venezuela  i was part of a boy girl band named cubik  and i m now singing on my own   cause i wanted to play my own pop and pop rock songs   it would mean a lot if you could have a look at my channel to check my  music and watch my new video   and if u like  subscribe to it  xoxo thanks    ps  if you like a lot my channel  you can share it with your friends    haha   lol marian,0,"-1,-1,1,-1,-1,1,-1,-1"
z131zf0iwvjihbgp404cjtkqvzrbibkprjs,DicesMusic .,2014-08-27T09:30:35,ima rapper trying to get notice please check out my mixtape   datpiff.com/mixtapes-detail.php?id=633807﻿,1,391,ima rapper trying to get notice please check out my mixtape   datpiff com mixtapes detail php id       ,1,"-1,-1,1,1,-1,-1,-1,-1"
z135drnwswvsgvkyq04cfjh4xpb3cn2hugg,Sam Klein,2014-08-31T03:52:29,"She named the tiger Kitty Purry  No, seriously, she did, check the video ﻿",0,399,she named the tiger kitty purry  no  seriously  she did  check the video ,1,"-1,-1,1,-1,-1,-1,-1,-1"
z121gbuy2unhc5m4n04cf3kyslqhepeqgvo0k,Santeri Saariokari,2014-09-03T16:32:59,"Hey guys go to check my video name ""growtopia my story""﻿",1,405,hey guys go to check my video name  growtopia my story ,0,"-1,-1,1,-1,-1,-1,-1,1"
z12hzb1hzxbjh310c234ddqgoluidjufb,Aemon Sevker,2014-09-07T19:34:29, GO TO MY CHANNEL and check out my written songs﻿,1,417, go to my channel and check out my written songs,0,"-1,-1,1,1,-1,1,-1,-1"
z12wujphdvrxcbksz23lc3j5xsqadn0cz,Made2Falter,2014-09-09T23:55:30,"Check out our vids, our songs are awesome! And that I guarantee :)﻿",1,430,check out our vids  our songs are awesome  and that i guarantee   ,1,"-1,-1,1,1,-1,-1,-1,-1"
z13ncdbb1urrxdhcs22gfp35gkqiuhgcr,Neo Joey,2014-09-10T09:09:57,Katy perry is and inspirational singer her voice is awesome and I loved her  so much . She achieved music history and I couldn't believe that . Guys if  you could take 1min to go to my channel and watch my first video I would be  greatly thankful for this :) ty guys N katy is still awesome xoxo﻿,1,434,katy perry is and inspirational singer her voice is awesome and i loved her  so much   she achieved music history and i couldn t believe that   guys if  you could take  min to go to my channel and watch my first video i would be  greatly thankful for this    ty guys n katy is still awesome xoxo,0,"-1,-1,-1,-1,-1,1,-1,-1"
z12zu5v4qlruc11zc04cg5rrnzjehpzwv3g,SergiBeCa Official,2014-09-12T03:39:36,Can you check my videos please? Don't hate me :( Give me one oportunity﻿,1,445,can you check my videos please  don t hate me    give me one oportunity,1,"-1,-1,1,-1,-1,-1,-1,-1"
z12qf5rimw3pfbw1w22pyruxovawz1dkq,Cristina Valencia,2014-09-12T15:26:38,"hey guys i really want to go to a katy perry concert so im in this contest  where i need a lot of likes and im loosing :( so please if you could like  this picture it would be very nice, thank you i really want to go to her  concert :) https://www.facebook.com/exagdl/photos/a.936868579660284.1073741943.111719098841907/937732262907249/?type=1&amp;theater ﻿",1,449,hey guys i really want to go to a katy perry concert so im in this contest  where i need a lot of likes and im loosing    so please if you could like  this picture it would be very nice  thank you i really want to go to her  concert    https   www facebook com exagdl photos a                                                             type   amp theater ,0,"-1,-1,-1,-1,-1,-1,-1,1"
z12tclby1nuyflgbw04cdnyg3zfvefn5lrg0k,Technibility,2014-09-12T21:08:47,Great video by a great artist in Katy Perry! Admire her creativity! Check  out our channel for no nonsense mobile tech reviews and comparisons as well  as an iPhone 6 and 6 Plus review and comparison!﻿,1,451,great video by a great artist in katy perry  admire her creativity  check  out our channel for no nonsense mobile tech reviews and comparisons as well  as an iphone   and   plus review and comparison ,0,"-1,-1,1,1,-1,1,-1,-1"
z13dgdph5vnutpnq004ci3lbtymmtlphrto0k,MyNameIs Leah,2014-09-13T12:27:00,"Hey guys!  Can you please SUBSCRIBE to my channel,because I'm gonna filming a video so  hope you guys like it and thank you so much for you're support! Xoxo,Leah!  &lt;3 ﻿",1,453,hey guys   can you please subscribe to my channel because i m gonna filming a video so  hope you guys like it and thank you so much for you re support  xoxo leah    lt   ,0,"-1,-1,-1,-1,-1,1,-1,1"
z13ejhmaiyjmcrlgw04ccvqwdobqtjn4ea4,David Sean,2014-09-15T10:53:46,"Hey guys! I've made a amazing Smiley T-Shirt.Of all the things you wear,  your expression is the most important and remember all the statistics in  the world can’t measure the warmth of a smile. If you're a big fan of  T-Shirts and want to gets more happiness, it's perfect for you.  Check this  out and buy it at www.teespring.com/smiley12 =)) thanks you guys so  much!!! ﻿",1,464,hey guys  i ve made a amazing smiley t shirt of all the things you wear   your expression is the most important and remember all the statistics in  the world cant measure the warmth of a smile  if you re a big fan of  t shirts and want to gets more happiness  it s perfect for you   check this  out and buy it at www teespring com smiley       thanks you guys so  much    ,1,"-1,-1,1,1,-1,-1,-1,1"
z13kdx4bjwevyfhfy222jhvo2nvsdxzyt04,Alanoud Alsaleh,2014-09-15T18:27:56,"I started hating Katy Perry after finding out that she stole all of the  ideas on her videos  from an old comic book. Yet, her music is catchy. ﻿",0,467,i started hating katy perry after finding out that she stole all of the  ideas on her videos  from an old comic book  yet  her music is catchy  ,1,"-1,-1,-1,1,-1,-1,-1,-1"
z12wc1vj2mytepiki22lf5bggrynfloa304,Rolando Viray,2014-09-16T07:11:53,This Song Was Good Until It Got Overplayed The Hell Out Of On Radio﻿,0,472,this song was good until it got overplayed the hell out of on radio,1,"-1,-1,-1,1,-1,-1,-1,-1"
z12vibnqjrygfn0p404cc1loanvyw54pcmw0k,Nathan Waterhouse,2014-09-16T14:21:04,Please check out my acoustic cover channel :) thanks ﻿,1,477,please check out my acoustic cover channel    thanks ,0,"-1,-1,1,1,-1,1,-1,-1"
z13gy5vi3kzfzbtyu04cctyzpuz3vfqgw1w,citywok68,2014-09-20T03:45:12,Hey guys plz check out my youtube channel to c funny 2 girls 1 cup reaction  thanks and plz subscribe! Thanks﻿,1,493,hey guys plz check out my youtube channel to c funny   girls   cup reaction  thanks and plz subscribe  thanks,0,"-1,-1,1,1,-1,1,-1,1"
z12xtzhzyr2lx53oo04cexm5vlrvxptiywo0k,sarah fitzgerald,2014-09-20T07:43:50,Please subscribe every sub gets a shout out tell me what type of videos u  want and I will try make it happen﻿,1,494,please subscribe every sub gets a shout out tell me what type of videos u  want and i will try make it happen,1,"-1,-1,-1,1,-1,-1,-1,-1"
z12ltv24dmert1m1k23ajhgo4kydixwnf,Mohammad Abdelhafez,2014-09-20T12:33:21,Hey guys subscribe to my channel for no reason! Please!..﻿,1,495,hey guys subscribe to my channel for no reason  please   ,0,"-1,-1,-1,-1,-1,1,-1,1"
z13wzf2p0vmxyxgpq04cj1qaqvn3j5uigwg0k,Edouard Reyes,2014-09-24T19:31:10,"A  friend of mine has invented a big dick formula. He had a small dick (4  inches) and he did some research about this topic. During the research, he  found out the secret knowledge of penis enlargement. He applied what he  had learned and now he has a 7 inch dick. He was absolutely amazed by his  results. Of course, it took a few months. Therefore, he has written a book  about this issue in order to help guys. He asked me to promote his book :)  So, guys if you are interested and for more info check this out  https://payhip.com/b/oTIb  . He is selling it for symbolic £1. Thank you ;)﻿",1,513,a  friend of mine has invented a big dick formula  he had a small dick     inches  and he did some research about this topic  during the research  he  found out the secret knowledge of penis enlargement  he applied what he  had learned and now he has a   inch dick  he was absolutely amazed by his  results  of course  it took a few months  therefore  he has written a book  about this issue in order to help guys  he asked me to promote his book     so  guys if you are interested and for more info check this out  https   payhip com b otib    he is selling it for symbolic    thank you   ,1,"-1,-1,1,1,-1,-1,-1,-1"
z12yj3cwwqf4vlb2d23au5zhhvjpjth2o,The Technology Zoo,2014-09-25T02:20:26,In the beginning she was scared off everything and next thing you know she  is out in a leopard bikini!﻿,0,514,in the beginning she was scared off everything and next thing you know she  is out in a leopard bikini ,1,"-1,-1,-1,1,-1,-1,-1,-1"
z13gu5abbqrhtz3sd235fbfysyemhzwb304,MR magic man,2014-09-25T10:42:47,Please look at my channel﻿,1,515,please look at my channel,0,"-1,-1,-1,-1,-1,1,-1,-1"
z13zwvkqmnr0sxbte230szzgpzudspu5l04,Sam Banfield,2014-09-25T19:32:29,My three bigger secrets are: I don't think I'm good enough for me skinny  size. I'm bisexual and I sweat really freaking bad when I'm nervous. -  check out Secret by Austin Mahone's NEW Single!﻿,1,516,my three bigger secrets are  i don t think i m good enough for me skinny  size  i m bisexual and i sweat really freaking bad when i m nervous     check out secret by austin mahone s new single ,1,"-1,-1,1,1,-1,-1,-1,-1"
z123tffrdqzbcd5ft234gznazwrhv1pl3,Nadeen Efein,2014-10-01T21:15:49,hi beaties! i made a new channel please go check it out and subscribe and  enjoy!﻿,1,527,hi beaties  i made a new channel please go check it out and subscribe and  enjoy ,0,"-1,-1,1,1,-1,1,-1,-1"
z12pf3tjfnmkhfcca223xlp5ayb3yfosc,Miss.Farrell Wall,2014-10-09T13:28:49,"i was playing this song and the baby in my belly started to dance to  it.....sooooo cute, but had to take the song out cause of copy right and  add in a youtube made song....still sooo cute the baby danced to this song  LMFAO!!! https://plus.google.com/111982027348137311818/posts/g2JVinPueMo﻿",1,543,i was playing this song and the baby in my belly started to dance to  it     sooooo cute  but had to take the song out cause of copy right and  add in a youtube made song    still sooo cute the baby danced to this song  lmfao    https   plus google com                       posts g jvinpuemo,1,"-1,-1,-1,1,-1,-1,-1,-1"
z12auh0b1vajetih404cfbl5uyfehpi4kb4,fortune kitty52,2014-10-11T11:26:00,Since when has Katy Perry had her own YouTube channel?﻿,0,549,since when has katy perry had her own youtube channel ,0,"-1,-1,-1,-1,-1,1,-1,-1"
z13wt1vrismyzpiij04cj5vz4nzlyj4yfzo0k,Alexander Mcdonald,2014-10-13T09:19:13,"Anyone Who LOVEs music , please go check out my youtube page and tell me  what you think . I just put a video up and will be doing more song. I'm  just trying to get myself started. Any love is much Appreciated ﻿",1,557,anyone who loves music   please go check out my youtube page and tell me  what you think   i just put a video up and will be doing more song  i m  just trying to get myself started  any love is much appreciated ,1,"-1,-1,1,1,-1,-1,-1,-1"
z12ojhxjqrnqj5rlc22bivs5jnmkhrylt,by.Ovskiy,2014-10-13T17:09:46,"Rap from Belarus, check my channel:)﻿",1,560,rap from belarus  check my channel  ,0,"-1,-1,1,-1,-1,1,-1,-1"
